"Date","Qob.L3","Qsim.L3","SurfaceFlow.L3","Baseflow.L3","DirectRunoff.L3","Eta.L3","StSur.L3","StBase.L3","Impulse.L","Zs.L","Zb.L","Infil.L3","Rech.L3","RecessCount.T","AdjPctEr","Weight","CB0.05","CB0.95"
"2007-02-01",146079.864061172,71773.6628869284,1.28919372509365e-06,71773.6628856392,0,74306.2011742441,3.65457803753875e-06,5778898.94764579,0,8.71256300924474e-13,1.37181333274289,0,4.9087662826816e-06,27,0.518744865908334,0.610977898543969,63617.3835697628,139888.237382701
"2007-02-02",138739.167374681,66764.8330532759,4.7892293891168e-07,66764.8330527969,0,71974.3343214055,1.35209613400237e-06,5712134.11459482,0,3.24188391041665e-13,1.27019371321976,0,1.8235589646247e-06,28,0.529154632203853,0.624345896217833,53218.3699467155,141325.438452409
"2007-02-03",140207.30671198,61756.0032201329,1.78203884246207e-07,61756.0032199547,0,78451.3034918467,4.953489731484e-07,5650378.11137554,0,1.16505203030598e-13,1.27019371321976,0,6.78543276607763e-07,29,0.56894145679087,0.637254528315448,49225.8225700503,130722.924525091
"2007-02-04",146324.553950722,61756.0032200187,6.40420209009805e-08,61756.0032199547,0,84568.5507307035,1.87455462216505e-07,5588622.10815583,0,4.55889924902341e-14,1.27019371321976,0,2.43851490030915e-07,30,0.586593321787913,0.649719580052956,49225.8225699593,130722.924524849
"2007-02-05",160761.257434155,124178.691627495,57043.2535128859,66764.8330527969,370.605061812534,36582.5658066592,160370.003590552,5739059.70203512,0.015547958348583,0.038175005239982,1.27019371321976,434615.684035338,217202.426932088,0,0.241980333345977,0,NA,NA
"2007-02-06",188411.214953271,160333.713897157,86891.1832430969,72149.6766301093,1292.85402395026,28077.5010561145,286255.067704133,5997763.80244524,0.0194714583253527,0.0681638887975176,1.37181333274289,543630.024396904,330853.777040225,0,0.162616341600314,0,NA,NA
"2007-02-07",211412.064570943,181233.974999801,102115.620228323,77158.5064629516,1959.84830852682,30178.0895711422,362324.892832794,6309423.28644799,0.020321222144179,0.0862953044547308,1.47360427113985,567003.435822687,388817.990465704,0,0.154970888893779,0,NA,NA
"2007-02-08",218508.071367884,201789.388909547,111133.068908243,88275.5425055842,2380.7774957202,16718.6824583373,407810.230132819,6644295.14729855,0.0207862522239095,0.0971403455944381,1.57506413848552,579765.809564415,423147.403356147,1,0.0892611864741053,0.0343630802050308,NA,NA
"2007-02-09",243466.440101954,229436.406268841,126310.040654262,100054.052073552,3072.31354102673,14030.0338331128,462287.329082062,7025169.95096507,0.0237390720763455,0.110132744993251,1.6757316076659,661715.995343569,480928.855740063,0,0.0693181342072437,0,NA,NA
"2007-02-10",460016.992353441,376477.11840122,240752.33503333,125745.197283356,9979.58608453391,83539.8739522208,790188.458697558,7816085.04297607,0.0535353203656701,0.188414625215152,1.77518912096424,1485313.75394319,916660.289294363,0,0.187007250186709,0,NA,NA
"2007-02-11",743857.264231096,616133.63010013,428026.919666313,153121.094773991,34985.6156598256,127723.634130966,1651212.14203891,9019764.50865321,0.0961015281165379,0.394628064545957,2.15414705529758,2645851.16345879,1356800.56045113,0,0.175096366107183,0,NA,NA
"2007-02-12",560339.847068819,383175.732494889,216924.035153419,166251.69734147,0,177164.11457393,608392.877376375,9679408.04082086,0,0.144996509849859,2.2428612099559,0,825895.229509113,1,0.319885032653993,0.0343630802050308,525154.01217574,1443812.3746622
"2007-02-13",447782.497875956,267197.905049712,79703.4748047698,187494.430244942,0,180584.592826244,225236.566058302,9795366.44708922,0,0.0536252919425829,2.3287871137216,0,303452.836513304,2,0.407334663343301,0.0675453391288843,331522.652566167,920529.462857088
"2007-02-14",376822.429906542,224114.851720976,29477.4136954735,194637.438025502,0,152707.578185566,83531.4148523634,9712956.74657418,0,0.0198800394502391,2.2428612099559,0,112227.737510465,3,0.410039406701583,0.0995873534279532,278067.861752837,390058.416847634
"2007-02-15",362141.03653356,198422.336199925,10927.9059549826,187494.430244942,0,163718.700333635,30997.9946169465,9567067.83060967,0,0.00737633250745329,2.2428612099559,0,41605.5142804343,4,0.456674367887327,0.130528305419732,246190.175829171,345342.139224715
"2007-02-16",398844.519966015,323766.050329984,120209.723145906,201781.27347769,1775.05370638835,75078.469636031,343017.856437031,9822957.71330748,0.0319172692215688,0.0816927334370569,2.3287871137216,889900.741141492,457671.156175502,0,0.19441772104179,0,NA,NA
"2007-02-17",460016.992353441,396385.616957585,175039.509132691,216035.283619179,5310.82420571586,63631.3753958559,578859.773690397,10273340.7351695,0.0387250433385321,0.137947117706313,2.41180130383522,1077299.7318672,666418.305481147,0,0.144015354544478,0,NA,NA
"2007-02-18",523636.363636364,482338.433745106,235048.284192049,237182.060139163,10108.089413895,41297.9298912574,807876.111095803,10931039.103137,0.0489691640006107,0.192641207463455,2.56876216036678,1358945.04970419,894880.428106739,0,0.0842167755226642,0,NA,NA
"2007-02-19",508954.970263381,492483.774877061,224443.764984234,258179.483392307,9860.52650052047,16471.1953863205,842784.345163249,11527355.9960421,0.0401197668135305,0.200983935735515,2.71335920403853,1113848.37534907,854496.376297389,1,0.0381431650233959,0.0343630802050308,NA,NA
"2007-02-20",425760.407816482,375614.470513155,110479.33550019,265135.135012965,0,50145.9373033273,311695.4242556,11682830.4464366,0,0.0742268388601387,2.78100793520399,0,420609.585407459,2,0.124072293957078,0.0675453391288843,514791.072328363,1415321.41688101
"2007-02-21",393950.722175021,319476.978264478,40801.9267984645,278675.051466014,0,74473.7439105429,115555.84885525,11559493.0435725,0,0.0275040241340266,2.71335920403853,0,155337.648601886,3,0.195291038740603,0.0995873534279532,396387.296705632,1100637.26413682
"2007-02-22",396397.621070518,280253.887159938,15118.7521469732,265135.135012965,0,116143.73391058,42877.9880874105,11351917.0171804,0,0.0102036362848289,2.64261419861953,0,57559.1086208659,4,0.298411550988499,0.130528305419732,347721.70854392,965508.918054397
"2007-02-23",357247.238742566,263904.864556244,5608.86098835769,258296.003567886,0,93342.3741863216,15915.3358016788,11114974.8049099,0,0.00378708735612454,2.64261419861953,0,21353.7912973739,5,0.267553231506557,0.160406030996598,327436.851372482,909184.535597817
"2007-02-24",345012.744265081,253422.084962629,2081.73301540078,251340.351947228,0,91590.6593024519,5908.12692941659,10871559.9288195,0,0.00140581382496259,2.56876216036678,0,7925.47585686148,6,0.271924931651499,0.189257065893122,314430.466099756,873070.077788858
"2007-02-25",403738.317757009,343864.43116615,91553.3107674126,251340.351947228,970.768451509473,59873.8865908593,257573.795897475,10968778.924441,0.0247824581217638,0.0613295469954053,2.56876216036678,691778.327304241,348559.34756877,0,0.154702515700588,0,NA,NA
"2007-02-26",389056.924384027,356958.467774123,103648.046781409,251340.351947228,1970.06904548618,32098.4566099037,358923.192721096,11112044.6796906,0.0214909405795366,0.0854843447214639,2.64261419861953,599603.550801806,394606.107196776,1,0.0896600004980427,0.0343630802050308,NA,NA
"2007-02-27",374375.531011045,298330.443796781,46990.0918495528,251340.351947228,0,76045.0872142642,133034.637086726,11039602.7915282,0,0.0316657065960232,2.56876216036678,0,178898.463784817,2,0.209582810307917,0.0675453391288843,370149.983213191,1027784.8665433
"2007-02-28",376822.429906542,261791.097559612,17406.3972330423,244384.700326569,0,115031.33234693,49359.0638706821,10861487.2671846,0,0.0117461339746335,2.56876216036678,0,66269.1759830012,3,0.310860346601219,0.0995873534279532,324814.219875802,901902.349767606
"2007-03-01",347459.643160578,243794.17107504,6456.76019560803,237337.410879432,0,103665.472085537,18320.2967293438,10648731.8632509,0,0.00435938062655721,2.49181322223914,0,24582.0069457303,4,0.30447513245268,0.130528305419732,302484.74537976,424309.088291052
"2007-03-02",362141.03653356,225575.437329599,2396.3182582325,223179.119071367,0,136565.599203961,6800.72568268759,10434675.996968,0,0.00161820775443142,2.49181322223914,0,9123.25278842373,5,0.382322981255959,0.160406030996598,279880.066138126,392600.478231765
"2007-03-03",401291.418861512,336688.039051603,98232.5130114565,237337.410879432,1118.11516071459,64603.379809909,276190.477285938,10571328.9962383,0.0265749605046421,0.0657655203947641,2.49181322223914,741612.67476443,373990.410149723,0,0.167335220281272,0,NA,NA
"2007-03-04",477145.28462192,409058.800553979,160442.03964777,244293.062500091,4323.69840611819,68086.4840679411,520520.262495825,10937870.1919041,0.0364856322432637,0.124025055451321,2.56876216036678,1015606.08302358,610834.258165925,0,0.148156036355213,0,NA,NA
"2007-03-05",543211.55480034,489053.242470494,215699.749037758,264880.268400276,8473.22503245946,54158.3123298454,739014.943577797,11494196.3131488,0.0452021810271544,0.176188624136157,2.71335920403853,1255400.81976468,821206.389644944,0,0.104741093710694,0,NA,NA
"2007-03-06",592149.53271028,550151.428000436,246938.231504894,291589.217465773,11623.9790297693,41998.1047098443,885185.888736579,12142733.9230601,0.048066139136401,0.211119588186002,2.84558929074183,1333236.00404078,940126.827377107,0,0.0756991110589913,0,NA,NA
"2007-03-07",675344.095157179,630301.77623848,286220.613354872,328360.275591409,15720.8872921988,45042.3189186996,1033017.2086495,12904043.7668999,0.0550220999825097,0.246475147494107,3.0743144813281,1523722.05269897,1089670.11943118,0,0.0709032278420368,0,NA,NA
"2007-03-08",682684.79184367,661979.883688417,278606.175630633,368107.050866278,15266.6571915062,20704.9081552533,1053934.20124073,13596602.0862424,0.0491015157885699,0.251479949005192,3.21690387461693,1360188.53843068,1060665.37020882,1,0.034653678385783,0.0343630802050308,NA,NA
"2007-03-09",699813.08411215,506992.124055176,138236.608592822,368755.515462354,0,192820.960056974,389429.658811976,13754114.504616,0,0.0927575609834496,3.25939928512358,0,526267.933835928,2,0.278684689569503,0.0675453391288843,694848.148016858,1910354.54620525
"2007-03-10",685131.690739167,430024.529670274,50988.1233172557,379036.406353018,0,255107.161068893,144329.814315398,13569189.8194423,0,0.0343552827603255,3.21690387461693,0,194111.721179322,3,0.375137195775417,0.0995873534279532,589361.715628331,1620339.40224676
"2007-03-11",773220.05097706,638831.612180474,219507.874673739,412775.312381307,6548.42512542806,134388.438796586,642472.186412272,13992082.8357418,0.0559377720304991,0.153132437626117,3.33742740091535,1553318.57545141,835668.328680795,0,0.17705891829041,0,NA,NA
"2007-03-12",1017909.94052676,883049.446311301,400689.865691214,452770.462624923,29589.1179951645,134860.494215462,1505784.6654868,14822115.1365805,0.0923998034690846,0.359731425541367,3.52289361269618,2546805.10822938,1282802.76346364,0,0.135086546910657,0,NA,NA
"2007-03-13",1230790.144435,1146945.62305962,582123.227896781,493038.369339264,71784.0258235707,83844.5213753881,2494263.34339547,16044204.698533,0.120106535362928,0.597467712352601,3.82983070741206,3285729.83709718,1715127.93129173,0,0.0704325742706659,0,NA,NA
"2007-03-14",1482820.7306712,1439494.48522658,757362.628769125,578947.666669286,103184.189788169,43326.2454446182,3136472.59044342,17389900.0879861,0.122403957030208,0.752610186485775,4.15349232659421,3324214.93193947,1924643.05612239,0,0.0312171166050935,0,NA,NA
"2007-03-15",1600271.87765506,1550364.07195199,796540.237592992,669147.104777784,84676.7295812116,49907.8057030677,2938411.60702629,18645365.4640253,0.0930575552004405,0.704705248555501,4.44611414444843,2523091.73499292,1924612.48081705,0,0.0330352533556481,0,NA,NA
"2007-03-16",1879218.35174172,1737740.07283841,858946.800877335,760786.982010147,118006.289950929,141478.278903305,3475045.36419171,19809165.2152067,0.122776574609506,0.834621340544131,4.71818380183909,3320167.29123426,1924586.7331915,0,0.0767883283994103,0,NA,NA
"2007-03-17",2165505.52251487,2053315.4083627,1043397.41146068,846787.144958791,163130.851943232,112190.114152166,4270843.58986066,20886942.274267,0.140266949268574,1.027988443882,4.98497093888632,3763759.84114877,1924564.20401914,0,0.0531451827131714,0,NA,NA
"2007-03-18",2366151.23194562,2298522.7425592,1188859.30244927,934579.279812996,175084.160296934,67628.489386423,4641439.52908577,21876906.2785274,0.130645348939435,1.11832937742541,5.22188675386619,3483998.52574775,1924543.28407338,0,0.0298357331410548,0,NA,NA
"2007-03-19",2375938.82752761,2349887.63030933,1186736.30654563,1018816.19092471,144335.132838988,26051.1972182831,4370452.59475074,22782615.6701835,0.106496933835063,1.05225203311071,5.42367189859445,2840274.95479143,1924525.58258082,1,0.0122361715114993,0.0343630802050308,NA,NA
"2007-03-20",2065182.66779949,1812755.14416498,747604.431865416,1065150.71229956,0,252427.523634512,2016552.70725054,23323760.4135188,0,0.482415865843495,5.56230127056898,0,1606295.45563479,2,0.123528211294251,0.0675453391288843,NA,NA
"2007-03-21",1766661.00254885,1318450.09710268,265180.319502123,1053269.77760056,0,448210.90544617,789121.665657485,23232741.3580091,0,0.188159720702113,5.53896418341521,0,962250.72209093,3,0.254994928232007,0.0995873534279532,NA,NA
"2007-03-22",1517077.31520816,1152180.41469284,103429.962374836,1048750.452318,0,364896.90051532,291974.973203306,22577707.6357705,0,0.0695269861427654,5.37819854619476,0,393716.730079344,4,0.242054354966763,0.130528305419732,NA,NA
"2007-03-23",1419201.35938828,1028278.26618901,38218.4536305022,990059.812558505,0,390923.093199268,108273.215491595,21733131.1272932,0,0.025770150197669,5.17802777877965,0,145483.304081209,5,0.277011039842018,0.160406030996598,NA,NA
"2007-03-24",1548887.00084962,1353407.75762726,334265.37012747,1002186.26992451,16956.1175752839,195479.243222357,1186646.92787923,21747132.9933973,0.0878789239647227,0.283247165689177,5.17802777877965,2428827.21854379,1016188.13602868,0,0.127928365344411,0,NA,NA
"2007-03-25",1859643.16057774,1693081.67262796,607865.844599192,1006493.2736011,78722.5544276736,166561.487949776,2713868.15652717,22295595.4756177,0.135030118624664,0.650457772708276,5.31066932837416,3690042.82906854,1554955.75582141,0,0.0910613352111325,0,NA,NA
"2007-03-26",1974647.4086661,1933222.48842968,779809.623666278,1052887.98147019,100524.883293209,41424.9202364234,3127610.54114881,23167226.6398219,0.114921244202769,0.750465614293461,5.51572044522657,3118071.15396235,1924519.14567443,0,0.0224924954111551,0,NA,NA
"2007-03-27",1830280.37383178,1518802.77434481,462022.616798325,1056780.15754648,0,311477.59948697,1514918.53368452,23261115.8729414,0,0.361922374652952,5.53896418341521,0,1150669.39066597,1,0.171564682551146,0.0343630802050308,NA,NA
"2007-03-28",1482820.7306712,1247696.41935751,198945.96703951,1048750.452318,0,235124.311313687,558664.395910085,22969673.5913583,0,0.133127229716481,5.46951159648098,0,757308.170734921,2,0.160297627290729,0.0675453391288843,NA,NA
"2007-03-29",1443670.34834325,1096371.88608505,73179.0221055908,1023192.86397946,0,347298.462258199,206921.24298937,22225044.858194,0,0.0492623045794928,5.28833975736286,0,278564.130815124,3,0.242171887525194,0.0995873534279532,NA,NA
"2007-03-30",1384944.77485132,988841.161123668,27079.1128416966,961762.048281972,0,396103.613727649,76761.7694796535,21366363.17058,0,0.0182685711846622,5.09136097370986,0,103080.36066802,4,0.28758015851173,0.130528305419732,NA,NA
"2007-03-31",1475480.03398471,1299249.28864792,311530.127585726,973888.342221752,13830.8188404424,176230.745336786,1048144.87588702,21392969.3450394,0.0825402862258847,0.250094682968444,5.09136097370986,2283407.75067418,1000494.51668109,0,0.12126119803096,0,NA,NA
"2007-04-01",1771554.80033985,1566917.630009,534224.723692866,973888.342221752,58804.5640943823,204637.170330847,2275863.63718317,21904670.5481298,0.118474664658268,0.544831266061118,5.22188675386619,3247533.03030121,1485589.54531219,0,0.117037204354536,0,NA,NA
"2007-04-02",1959966.01529312,1814527.91644968,701693.292768185,1018816.19092471,94018.4327567861,145438.098843437,2933212.1630604,22810379.9397859,0.12062636813311,0.70344836082084,5.44654577949179,3283567.40122623,1924525.58258082,0,0.0756468968953314,0,NA,NA
"2007-04-03",2096992.35344095,2008589.22350577,811286.605990744,1096719.73774076,100582.879774261,88403.1299351847,3175749.12848431,23638169.69236,0.109915830852445,0.762116169926576,5.63287619649997,2978333.0617295,1924509.49031485,0,0.0435521587588247,0,NA,NA
"2007-04-04",2446898.89549703,2347809.08311995,1009675.27723021,1171134.93462974,166998.871259998,99089.8123770771,4261481.9518541,24391531.3742323,0.149599339752271,1.02570874854748,5.82527312604776,4019904.71710207,1924496.61650207,0,0.0416939621195102,0,NA,NA
"2007-04-05",2471367.884452,2450506.34869403,1084162.75600768,1239989.80528485,126353.787401493,20861.535757971,3984839.3511688,25076025.3116368,0.101991708928806,0.958395662812582,5.97366457022643,2732003.89801168,1924483.74268929,1,0.00966695082651135,0.0343630802050308,NA,NA
"2007-04-06",2789464.74086661,2674917.60220086,1179904.68318817,1302396.15958739,192616.759425296,114547.138665755,4779850.47464757,25698103.2393791,0.146166226731329,1.15211797748325,6.12565492101188,3899389.89399665,1924474.08732971,0,0.0421145132681006,0,NA,NA
"2007-04-07",3058623.61937128,2931903.46391884,1351271.93016055,1362166.20748038,218465.326277902,126720.155452445,5310854.22298737,26260401.4638688,0.143742127834249,1.28198851859429,6.25512246550663,3806740.11047048,1924464.43197013,0,0.0423880627615516,0,NA,NA
"2007-04-08",2936278.67459643,2908359.1214972,1330745.28036187,1418935.84132922,158677.999806118,27919.553099229,4813676.79950444,26765922.0083768,0.104051112708968,1.16037956295398,6.38719572048542,2758024.24271608,1924456.38583714,1,0.0105391704236884,0.0343630802050308,NA,NA
"2007-04-09",2838402.71877655,2303619.19713647,849803.292481651,1453815.90465482,0,534783.521640076,2194857.20101614,27081122.4097286,0,0.525323813510153,6.46771110211589,0,1769016.30600665,2,0.189283639806952,0.0675453391288843,NA,NA
"2007-04-10",2716057.7740017,1692382.7906722,288766.490847317,1403616.29982488,0,1023674.9833295,943868.954156634,26639727.8659159,0,0.225150966700972,6.36057023420613,0,962221.756012185,3,0.377598255024005,0.0995873534279532,NA,NA
"2007-04-11",2424876.80543755,1482266.28379835,123763.767971398,1358502.51582695,0,942610.521639206,348998.745468894,25752331.7908053,0,0.0831184566668428,6.1513423344821,0,471106.440716342,4,0.389495179295563,0.130528305419732,NA,NA
"2007-04-12",2018691.58878505,1323105.61742065,45689.5812431413,1277416.03617751,0,695585.971364392,129390.736065677,24648834.1827878,0,0.0307980654428919,5.87434210621031,0,173918.428160076,5,0.345564249578034,0.160406030996598,NA,NA
"2007-04-13",1695700.93457944,1188832.78731167,16929.4615132806,1171903.32579839,0,506868.14726777,48018.3022511254,23541373.8292907,0,0.0114270280160463,5.60925691875134,0,64442.972301271,6,0.300175953934185,0.189257065893122,NA,NA
"2007-04-14",1734851.31690739,1081212.1088616,6281.35008569129,1074930.75877591,0,653639.208045787,17826.4106197,22490353.6120605,0,0.00424185309167691,5.35559837840822,0,23910.5415457341,7,0.377866433899396,0.217116690363499,NA,NA
"2007-04-15",1592931.18096856,984273.299022867,2331.71426931649,981941.58475355,0,608657.881945697,6618.72813345193,21517287.9955239,0,0.0015749013445527,5.13452007750773,0,8875.96821693157,8,0.383283466978667,0.244018972323718,NA,NA
"2007-04-16",1455904.84282073,905116.727920645,865.71124895029,904251.016671694,0,550788.114900086,2457.54887475449,20616332.446862,0,0.000584758015009499,4.92215768077682,0,3295.46800974715,9,0.379616591682624,0.26999680901124,NA,NA
"2007-04-17",1676125.74341546,1418414.38649233,467981.642102556,911741.772745508,38690.9716442683,257711.356923131,2046122.0012359,20668088.341524,0.126431169775005,0.489528676635676,4.92215768077682,3475143.7618712,963497.667407495,0,0.155295621887535,0,NA,NA
"2007-04-18",1617400.16992353,1581496.43596129,595394.622177939,915684.505610779,70417.3081725727,35903.7339622437,2414198.54446934,21676951.9476664,0.105626833161161,0.578164057528751,5.17802777877965,2888019.27716455,1924548.11175317,1,0.0240440286028065,0.0343630802050308,NA,NA
"2007-04-19",1343347.49362787,1237105.45277151,317812.369690712,919293.0830808,0,106242.040856354,1134121.77426162,21719923.2651026,0,0.270671604810242,5.17802777877965,0,962264.400517005,2,0.081179566161801,0.0675453391288843,NA,NA
