"Date","Qob.L3","Qsim.L3","SurfaceFlow.L3","Baseflow.L3","DirectRunoff.L3","Eta.L3","StSur.L3","StBase.L3","Impulse.L","Zs.L","Zb.L","Infil.L3","Rech.L3","RecessCount.T","AdjPctEr","Weight","CB0.05","CB0.95"
"2002-02-25",124791.843670348,104788.054959001,1825.55573344651,102962.499225555,0,20003.7887113472,48031.3860918329,16539411.4734458,0,0.0108244694648703,3.74593185689146,0,49263.9351197078,4,0.202516936383042,0.0529696638416151,75417.4616796354,197901.926478255
"2002-02-26",112557.349192863,103153.837622275,884.197690090679,102269.639932185,0,9403.51157058793,23286.4174584195,16461002.6044569,0,0.00524668090419968,3.72820497300249,0,23860.7709433227,5,0.134353846670246,0.0657677317305848,74016.690152005,204563.873147583
"2002-02-27",122344.944774851,110457.808379157,6187.32562190881,103200.370195742,1070.11256150694,11887.1363956939,161212.21784174,16524772.6484436,0.0105771182334416,0.0363693511496195,3.74149305366964,311083.5401876,166970.414182371,0,0.143416347365405,0,NA,NA
"2002-02-28",132132.540356839,119875.758907803,11260.8238524036,104732.853071973,3882.08198342703,12256.7814490359,297348.687359473,16723922.2493328,0.0154230968008023,0.0671667209029411,3.79058071855613,451279.747331309,303882.453961172,0,0.135963108499383,0,NA,NA
"2002-03-01",127238.742565845,120773.102960042,11038.6603006121,106258.542064858,3475.90059457201,6465.63960580305,299037.998124917,16915548.1505184,0.0106132018050551,0.0675493760888138,3.83117272451906,310612.414316583,297884.443250528,1,0.0976669321045996,0.013513894328755,NA,NA
"2002-03-02",110110.450297366,112251.176567061,5517.77641376636,106733.400153294,0,-2140.72626969435,144621.052114437,16957713.9199618,0,0.0326213678320637,3.84024601272425,0,148899.169596713,2,0.0382626163272314,0.0268451633175814,77790.1034174108,198616.7440194
"2002-03-03",112557.349192863,109878.527345603,2664.67914924776,107213.848196355,0,2678.82184726051,70049.173853574,16922407.2708771,0,0.0157896728971882,3.83570695914478,0,71907.1991116155,3,0.0779216098721311,0.0399962749460244,79081.1474527703,207515.754050367
"2002-03-04",115004.24808836,108143.802764412,1289.78074614103,106854.022018271,0,6860.44532394785,33954.227649014,16850358.4143173,0,0.00765100926327369,3.81759888902075,0,34805.165458419,4,0.110739046405423,0.0529696638416151,77832.6413641915,204239.566352627
"2002-03-05",117451.146983857,106641.519943404,624.973329122881,106016.546614281,0,10809.6270404535,16464.0831319696,16761207.0388909,0,0.00370930115820792,3.79507178628213,0,16865.1711879215,5,0.140388252154653,0.0657677317305848,76751.4269344579,201402.366401649
"2002-03-06",120142.735768904,105134.90021992,302.994574152777,104831.905645767,0,15007.8355489842,7984.61678520897,16664551.6050177,0,0.00179876545769406,3.77713613993764,0,8176.47177260789,6,0.170529161580025,0.0783928478824908,75667.0911739927,198556.975809522
"2002-03-07",119898.045879354,103924.064619879,146.93230627789,103777.132313601,0,15973.9812594752,3872.62376051975,16564739.5334225,0,0.000872387114390667,3.7548236546022,0,3965.06071841133,7,0.178496238598769,0.0908473495488317,74795.635477042,196270.200871384
"2002-03-08",120632.115548003,102687.453561193,71.261014122907,102616.19254707,0,17944.6619868105,1878.33138923041,16464046.3722326,0,0.000423124466701828,3.72820497300249,0,1923.03135716643,8,0.192954508269738,0.103133542395736,73682.0423547279,203638.989186807
"2002-03-09",120632.115548003,101387.251712114,34.5629573156257,101352.688754798,0,19244.8638358898,911.05668357508,16363626.3952262,0,0.000205228388128883,3.70615233481065,0,932.711748339707,9,0.203173108539278,0.115253700930805,72749.0994839957,201060.565230393
"2002-03-10",129930.331350892,115026.609144055,9489.88150289997,103220.1456318,2316.5820093549,14903.7222068372,242856.996063968,16516500.1073252,0.0173143259191943,0.0548299853328967,3.74149305366964,507529.6786141,256093.857730807,0,0.157542320274837,0,NA,NA
"2002-03-11",114759.558198811,106539.947151177,4478.79192013905,102039.6689768,21.4862542385572,8219.61104763336,120688.012499071,16535324.2665471,0.000107720238931879,0.0272168753570259,3.74593185689146,3173.63655399546,120863.828198753,1,0.12216119373785,0.013513894328755,NA,NA
"2002-03-12",124547.153780799,114534.449502694,8292.29949615354,104133.125820096,2109.02418644465,10012.7042781047,219903.212783729,16654965.3725404,0.0112879189420107,0.0496370836716007,3.77266414026663,331281.731594128,223774.231813316,0,0.126716372145323,0,NA,NA
"2002-03-13",125036.533559898,117271.815805045,9362.28870118568,105307.77453672,2601.75256713858,7764.71775485354,252239.760518764,16802305.0601436,0.010040294824275,0.0569533164350744,3.80857367705899,294346.298576194,252647.462139973,1,0.109168943601963,0.013513894328755,NA,NA
"2002-03-14",117451.146983857,110075.580717166,4652.23639812813,105423.344319038,0,7375.56626669157,122044.735056538,16822424.5048887,0,0.0275231823761931,3.81308388488496,0,125542.789064098,2,0.112707110836456,0.0268451633175814,76282.414755843,194767.254176859
"2002-03-15",118674.596431606,107908.758408796,2248.23344552397,105660.524963272,0,10765.8380228098,59126.9146816182,16777433.5668548,0,0.0133263546602232,3.79956763226965,0,60669.5869293957,3,0.138667747347325,0.0399962749460244,77663.4765801935,203795.663363851
"2002-03-16",118674.596431606,106156.391463464,1088.56439072043,105067.827072744,0,12518.2049681415,28662.8785492973,16701741.2115237,0,0.00645837703738533,3.78161289988115,0,29375.4717416005,4,0.152655214080828,0.0529696638416151,76402.2730298468,200486.156430894
"2002-03-17",118185.216652506,104654.698610904,527.553066385707,104127.145544518,0,13530.5180416024,13898.986044733,16611850.4054173,0,0.00313131928321179,3.76373440379361,0,14236.3394381786,5,0.161365875101893,0.0657677317305848,75321.4832088423,197650.070689856
"2002-03-18",122100.254885302,103450.219836385,255.782076538513,103194.437759847,0,18650.0350489166,6740.74636160411,16515558.4252641,0,0.00151853025302205,3.74149305366964,0,6902.45760659037,6,0.196233967393951,0.0783928478824908,74454.6026101256,195375.301204224
"2002-03-19",120876.805437553,102163.710247036,124.041270236148,102039.6689768,0,18713.0951905174,3269.3509291966,16416866.1104494,0,0.000736483551873278,3.71936981551645,0,3347.35416217136,7,0.198611864464964,0.0908473495488317,73306.2371738765,202600.356370533
"2002-03-20",121121.495327103,100957.295727265,60.1597202957172,100897.13600697,0,20164.1995998375,1585.72561612643,16317592.4400352,0,0.000357209325783213,3.6973641329287,0,1623.46559277445,8,0.209592266183807,0.103133542395736,72440.5901774778,200207.921610234
"2002-03-21",135068.819031436,117955.320790014,11323.4018417282,103350.863867425,3281.05508086097,17113.4982414215,288133.179715946,16519815.3098274,0.0206248492471225,0.0650794778820909,3.74149305366964,603444.589601176,305573.733659628,0,0.167425802570003,0,NA,NA
"2002-03-22",133845.369583687,124740.406165235,13964.7180851556,104852.963419859,5922.72466021991,9104.96341845278,373094.613481888,16791811.5766428,0.0163051116415657,0.084336256206817,3.80406826102519,475775.38208635,376849.230235252,1,0.111864486204988,0.013513894328755,NA,NA
"2002-03-23",136292.268479184,112193.264988,6889.01411482309,105304.250873176,0,24099.0034911848,180302.154874673,16872410.770262,0,0.0406832452576096,3.82211869398769,0,185903.444492392,2,0.214876611902615,0.0268451633175814,77749.9706734878,198514.27552307
"2002-03-24",159293.118096856,138818.798972977,18059.0688244501,111081.928493031,9677.80165549621,20474.319123879,466265.774670335,17248660.0888262,0.0272339106932563,0.105489119995431,3.90891318693103,791353.935677252,487331.24705714,0,0.163236815843194,0,NA,NA
"2002-03-25",179602.378929482,164179.633765261,26284.6587064089,116718.803215295,21176.1718435573,15422.7451642206,689394.078191926,17841232.0898831,0.0332734677612496,0.156297806017062,4.04004902776525,958703.766500272,709290.804272273,0,0.118304547462621,0,NA,NA
"2002-03-26",183762.107051827,172977.399396778,27500.3658409804,123099.547201665,22377.4863541327,10784.7076550488,738079.42525497,18460211.7493253,0.0284350024499561,0.167412552894661,4.18002071264248,818264.919547818,742079.206643794,1,0.091356045192411,0.013513894328755,NA,NA
"2002-03-27",181804.587935429,139613.730698202,13675.1083313639,125938.622366838,0,42190.8572372269,355399.524529008,18703277.919353,0,0.0803230800597822,4.23920280884813,0,369004.792394598,2,0.258994584091883,0.0268451633175814,110407.891748701,220672.766610534
"2002-03-28",161495.327102804,135763.979680372,6561.19748689031,129202.782193482,0,25731.3474224319,171794.833339918,18751118.6308617,0,0.038760593526847,4.2491393230601,0,177043.4937022,3,0.192371198832496,0.0399962749460244,109148.053792177,216170.74319765
"2002-03-29",166389.124893798,132944.589103285,3166.16231162258,129778.426791662,0,33444.5357905131,83194.952813447,18706773.9222849,0,0.0187551278614875,4.23920280884813,0,85433.7182148484,4,0.23151529656527,0.0529696638416151,106881.392229268,211681.557201127
"2002-03-30",198443.500424809,168869.354674167,20842.738105842,136252.025383945,11774.5911843803,29574.1457506413,523080.664145331,19132930.0822896,0.0353112321595054,0.118406152793953,4.33444799024422,1023136.63482633,562408.185388601,0,0.176448428585359,0,NA,NA
"2002-03-31",216550.552251487,196907.681016107,29067.708374091,141942.296057464,25897.6765845524,19642.8712353794,761113.133269454,19775321.2357365,0.0365970231488213,0.172674679880768,4.47831420758259,1051433.62700264,784333.449504422,0,0.117627845714705,0,NA,NA
"2002-04-01",204560.747663551,200691.384326595,28434.734032096,148771.297214836,23485.3530796634,3869.36333695648,766679.642189277,20393785.8390946,0.0278702135438334,0.173946713521707,4.62108900237874,801237.143524798,767235.900572879,1,0.0496098905932059,0.013513894328755,NA,NA
"2002-04-02",169814.783347494,166237.417966484,14208.8517865851,152028.566179899,0,3577.36538100961,369091.280982195,20625136.7823352,0,0.0834281996413429,4.67499721799012,0,383379.509420497,2,0.0577253768562582,0.0268451633175814,123679.74866804,310160.319980075
"2002-04-03",149750.212404418,162228.770228807,6814.83943861659,155413.93079019,0,-12478.557824389,178401.774427111,20653597.5186615,0,0.0402537335054415,4.68041898077036,0,183874.667116467,3,-0.0375546783130424,1,118992.657705227,281266.063868638
"2002-04-04",146324.553950722,159044.492655373,3288.12957517669,155756.363080197,0,-12719.9387046512,86395.0140571689,20586559.786376,0,0.0194771145173735,4.66417061101775,0,88718.6307947651,4,-0.0399742658631915,1,116657.032212908,275745.284674654
"2002-04-05",142164.825828377,156491.45319452,1590.98972210918,154900.46347241,0,-14326.6273661424,41876.6452239803,20474586.7020147,0,0.00943688409856691,4.63720254277398,0,42927.3791110794,5,-0.0518916781452717,1,114784.41152889,271318.922081614
"2002-04-06",140696.686491079,153975.135584108,770.852663835962,153204.282920272,0,-13278.4490930291,20306.9006374865,20342181.3110171,0,0.00457523743983823,4.61037459777719,0,20798.8919226579,6,-0.0452930889078954,1,112938.725836574,266956.226434439
"2002-04-07",138983.857264231,151733.649806077,373.728651464196,151359.921154612,0,-12749.7925418455,9849.30669557934,20200905.2551529,0,0.00221887898598796,4.57836511729776,0,10083.865290443,7,-0.0421948285583111,1,113100.817072075,250752.299439299
"2002-04-08",135313.508920986,149551.893287506,181.249314838804,149370.643972667,0,-14238.3843665206,4777.60313471201,20056425.0654263,0,0.00107626110157535,4.546555373324,0,4890.45424602853,8,-0.0537750143641929,1,111474.556547676,247146.7678743
"2002-04-09",139717.92693288,147494.039775184,87.9144777520762,147406.125297432,0,-7776.11284230361,2317.57544633223,19911391.0533395,0,0.000522073402917048,4.50969497525005,0,2372.1132106277,9,-0.00799240997416945,1,109940.65214377,243745.99618797
"2002-04-10",148526.762956669,145385.968131664,81.3774153752215,145304.40838848,0.182327808560976,3140.79482500535,2214.40939564387,19768282.3876781,7.34624731279218e-05,0.000498833014008182,4.47831420758259,2173.95409180036,2195.7427271135,0,0.0628325200941514,0,NA,NA
"2002-04-11",143632.965165675,143431.299489744,40.7472163100873,143390.552273434,0,201.665675931145,1074.20659215581,19625991.2909918,0,0.000241980575067344,4.4471296932568,0,1099.45558717798,1,0.0453162351869059,0.013513894328755,113426.862159218,226706.796807583
"2002-04-12",141430.756159728,141520.33416177,19.7662034352575,141500.567958335,0,-89.5780020420789,521.099117599058,19485024.0643046,0,0.000117384514087889,4.4161403433884,0,533.341271121495,2,0.0440229952456179,0.0268451633175814,111915.65225163,223686.334538493
"2002-04-13",142409.515717927,139643.762941887,9.5885638132909,139634.174378074,0,2765.75277604006,252.785980894377,19345648.6144994,0,5.69432663965437e-05,4.38534507436526,0,258.72457289139,3,0.0628950637281013,0.0399962749460244,110431.64153816,220720.235425158
"2002-04-14",148037.38317757,137644.237459803,4.65141545989342,137639.586044343,0,10393.1457177669,122.626558579676,19208134.536462,0,2.76231631165371e-05,4.34966111877184,0,125.508006854808,4,0.109928426675741,0.0529696638416151,110659.69537587,219164.591216394
"2002-04-15",171527.612574342,154672.667919539,11386.1021268791,139979.950063391,3306.61572926861,16854.9446548026,289596.419700486,19375384.8013791,0.0207849519710652,0.0654108666802637,4.39046418719463,608090.11024928,307230.214980495,0,0.13170725474427,0,NA,NA
"2002-04-16",161984.706881903,154488.142531495,10947.2646117624,140099.631809599,3441.24611013416,7496.56435040772,296318.185515306,19530672.2881124,0.0106957067989004,0.0669333021326341,4.42644850873604,313056.148969506,295387.118542923,1,0.0836531216760899,0.013513894328755,NA,NA
"2002-04-17",151218.351741716,145721.15396132,5467.45236132694,140253.701599993,0,5497.19778039659,143324.791598909,19537944.5280675,0,0.032328588265141,4.42644850873604,0,147525.94155507,2,0.0766914394246704,0.0268451633175814,108619.159947544,240816.156992525
"2002-04-18",145590.484282073,142894.465025923,2640.76342593043,140253.701599993,0,2696.01925614991,69429.4318658915,19468945.4227746,0,0.015649887931883,4.41099434990203,0,71254.5963070868,3,0.0611223576751097,0.0399962749460244,113002.328260782,225858.278930789
"2002-04-19",138249.787595582,140603.745162664,1278.36239960373,139325.38276306,0,-2353.95756708182,33657.4738025003,19364113.6356753,0,0.00758411997507449,4.38534507436526,0,34493.5956637875,4,0.0293578262454527,0.0529696638416151,111190.804785086,222237.57853673
"2002-04-20",136292.268479184,138410.603052028,619.509472043374,137791.093579984,0,-2118.33457284316,16321.8916136113,19243038.6148121,0,0.0036772610595365,4.35982982823844,0,16716.0727168456,5,0.031408867293115,0.0657677317305848,109456.44674215,218771.109051931
"2002-04-21",136047.578589635,136573.18026741,300.377376023346,136272.802891387,0,-525.601677775558,7916.47091203137,19114870.8552463,0,0.00178341250762212,4.32938757712588,0,8105.04332555662,6,0.0426277326642496,0.0783928478824908,109798.614194212,217459.196089999
"2002-04-22",142654.205607477,134617.428688304,145.678199272115,134471.750489031,0,8036.77691917308,3839.95719968478,18984329.9402704,0,0.000865028046978238,4.29913636506442,0,3930.83551307447,7,0.0981061386262905,0.0908473495488317,108226.279035335,214345.142764804
"2002-04-23",127972.812234494,132763.899845466,70.6598880881938,132693.239957377,0,-4791.08761097115,1862.67163791944,18853543.3259867,0,0.000419596794131266,4.27407218679544,0,1906.62567367715,8,0.013490466426054,0.103133542395736,106736.126298801,211393.854002955
"2002-04-24",134824.129141886,131310.442011933,82.0665282056985,131228.175107777,0.200375950228805,3513.68712995359,2218.95083649106,18724529.5728071,8.96426508571234e-05,0.00049985607105527,4.24416845430831,2652.7676549978,2214.42192822048,0,0.071556671424184,0,NA,NA
"2002-04-25",131398.47068819,129547.701185478,57.3317397830258,129490.301787967,0.0676577275573753,1850.76950271237,1577.61077018842,18596586.2756659,3.25408805995732e-05,0.000355381304005695,4.21445276073455,962.996320211464,1547.00464673107,1,0.0612832182371236,0.013513894328755,NA,NA
"2002-04-26",134579.439252336,127803.252786301,29.0293514266949,127774.223434874,0,6776.18646603575,765.267190873411,18469595.3664589,0,0.000172387012854329,4.18492405705619,0,783.314227888316,2,0.0947884861263003,0.0268451633175814,98785.529412211,210119.080610781
"2002-04-27",148771.452846219,135892.427339689,6458.86611393373,128348.648823199,1084.91240255616,12879.02550653,166901.789034355,18515530.5692384,0.0117974456764748,0.0376549051798696,4.19474624617107,346879.239560118,174283.851602702,0,0.12540798896099,0,NA,NA
"2002-04-28",142164.825828377,135213.135213278,6304.70782606202,127771.830499145,1136.59688807072,6951.69061509974,170881.47635451,18557882.550118,0.00613476886783556,0.0385541932712222,4.20458913450942,180408.206525009,170123.811378791,1,0.0911352102406133,0.013513894328755,NA,NA
"2002-04-29",140207.30671198,130356.298454746,3149.3024895454,127206.9959652,0,9851.00825723396,82752.7491217461,18515654.978896,0,0.0186553627794922,4.19474624617107,0,84979.424743219,2,0.112098592122479,0.0268451633175814,100758.906164934,214316.498101461
"2002-04-30",149505.522514868,138151.238281885,7620.59060896701,128776.023866932,1754.62380598671,11354.284232983,200817.38526525,18592510.0413732,0.0112814126824346,0.0453209339594634,4.21445276073455,331316.313096509,205631.086344038,0,0.11505133523936,0,NA,NA
"2002-05-01",145835.174171623,138741.491095186,7787.72670321088,129201.271690203,1752.49270177234,7093.68307643701,210760.851031424,18673449.0873175,0.00776040276588069,0.0475693996410749,4.22928716834082,227871.510103942,210140.317634557,1,0.089872397120599,0.013513894328755,NA,NA
"2002-05-02",141186.066270178,132515.264807067,3885.71037297879,128629.554434088,0,8670.80146311189,102025.241690194,18649669.4318517,0,0.0230041684621128,4.22433716357269,0,104849.898968251,2,0.103370661573783,0.0268451633175814,106536.23505659,210997.963862122
"2002-05-03",142164.825828377,130222.941293188,1879.09741744563,128343.843875742,0,11941.8845351895,49441.5572960954,18572030.1749526,0,0.0111424146331125,4.20951835296723,0,50704.5869766531,3,0.12467789483917,0.0399962749460244,100655.827741512,214097.247937099
"2002-05-04",209943.925233645,174692.487515747,23995.0546348314,135864.354742901,14833.078138015,35251.4377178976,591749.361811368,19083637.5180131,0.0420267458733816,0.134036681067194,4.32433247063618,1213774.55695354,647471.697803439,0,0.193294657069858,0,NA,NA
"2002-05-05",218263.381478335,199323.056286515,30162.3258106544,141315.742174791,27844.9883010693,18940.3251918201,793854.913390683,19756192.6327106,0.0364540611899949,0.180158621577436,4.47831420758259,1046138.73426225,813870.856872285,1,0.113607645503764,0.013513894328755,NA,NA
"2002-05-06",227561.597281223,157949.494182614,14716.2720136693,143233.222168944,0,69612.1030986098,382059.062621736,20010038.989297,0,0.0863698662947824,4.535996319956,0,397079.578755278,2,0.325487073852983,0.0268451633175814,115853.865313023,273846.818022032
"2002-05-07",215082.412914189,153811.86698697,7055.12972429104,146756.737262679,0,61270.5459272185,184641.720480366,20053644.4644514,0,0.041664102941294,4.54127309043747,0,190362.212417079,3,0.30618190671885,0.0399962749460244,112818.970479581,266673.157558274
"2002-05-08",211412.064570943,150645.756233675,3403.33572005081,147242.420513624,0,60766.3083372684,89409.3186300483,19998231.110068,0,0.020157230629139,4.53072505677906,0,91829.0661302667,4,0.30902366610926,0.0529696638416151,112289.911567045,248954.466096638
"2002-05-09",208475.785896347,148240.259859898,1646.54506336337,146593.714796534,0,60235.5260364492,43335.4935328654,19896064.6753053,0,0.0097657669087958,4.50969497525005,0,44427.2800338195,5,0.310774610293028,0.0657677317305848,110496.877486036,244979.186072804
"2002-05-10",203337.298215803,145942.808456072,797.717483590746,145145.090972481,0,57394.489759731,21013.5932669962,19772443.7671151,0,0.00473448948973834,4.47831420758259,0,21524.1827822784,6,0.304848624252151,0.0783928478824908,108784.379096337,241182.459222197
"2002-05-11",200645.709430756,143777.289441863,386.737168428549,143390.552273434,0,56868.4199888934,10191.7790772964,19639488.2918629,0,0.00229603938620349,4.45231352988256,0,10435.0770212712,7,0.306269391672109,0.0908473495488317,113700.474367621,227253.666800754
"2002-05-12",197709.43075616,141845.779817936,187.552168559114,141658.227649377,0,55863.6509382236,4943.60773460655,19502890.6833877,0,0.00111365903135046,4.42129172799755,0,5060.61917413078,8,0.305753148512513,0.103133542395736,112173.017831623,224200.732319917
"2002-05-13",186943.075615973,139880.835606375,90.9693307616069,139789.866275613,0,47062.2400095981,2398.04958632495,19365555.4059296,0,0.000540201977929624,4.38534507436526,0,2454.58881752,9,0.277287261603179,0.115253700930805,110619.120899585,221094.951296574
"2002-05-14",180825.82837723,137835.220023559,44.1264435747116,137791.093579984,0,42990.6083536714,1163.27009736949,19228954.965395,0,0.000262043634004402,4.35474280782558,0,1190.65304538075,10,0.264613912606393,0.127210068924183,110813.236655311,219468.683972381
"2002-05-15",187921.835174172,135992.455747635,21.4050560761072,135971.050691559,0,51929.3794265363,564.294737392233,19093561.4850073,0,0.000127114953348633,4.32433247063618,0,577.570303901148,11,0.300912297279146,0.139004859823943,109331.738140106,216534.535135537
"2002-05-16",181070.51826678,134184.157284033,10.3833955550072,134173.773888478,0,46886.3609827466,273.735897455131,18959667.8865632,0,6.16625142629819e-05,4.29411299487085,0,280.175444382094,12,0.285026649992271,0.150640257165854,107877.948567628,213655.264627113
"2002-05-17",175197.960917587,132404.03127056,5.03690761505283,132398.994362945,0,42793.9296470266,132.787291036489,18827404.8038991,0,2.99119977546146e-05,4.26408331778879,0,135.911698803589,13,0.271723377423314,0.162118414977613,106446.80836142,210820.851815822
"2002-05-18",192815.632965166,163769.269344662,18214.4280227081,137294.061120194,8260.78020176031,29046.3636205035,453166.416458632,19181596.0943096,0.0331370922921826,0.102512903079071,4.3445847561231,962733.40872098,491485.351530676,0,0.178781399034307,0,NA,NA
"2002-05-19",194283.772302464,178920.475313966,22644.2484127488,140625.350334814,15650.8765664035,15363.2969884978,600236.162675222,19651979.0648111,0.026994805922442,0.135969875559458,4.45231352988256,780722.315465709,611008.320836371,1,0.109362737496033,0.013513894328755,NA,NA
"2002-05-20",216061.172472387,202185.060465904,28663.2995671299,148485.816186453,25035.9447123218,13876.1120064831,758811.052534729,20276899.6266882,0.0334229460343244,0.172148658128978,4.59434482115725,960644.567490204,773406.378063567,0,0.0919878809204465,0,NA,NA
"2002-05-21",278946.474086661,255941.001778311,41605.0165840393,161252.87651348,53083.1086807912,23005.47230835,1077916.30417585,21238227.0939658,0.0523079272118939,0.245284942464497,4.81224727181612,1483290.61201626,1122580.34379109,0,0.103700850075359,0,NA,NA
"2002-05-22",298521.665250637,284461.200873406,45849.2017499203,174812.704192352,63799.2949311336,14060.464377231,1214345.11150643,22300469.2096214,0.0502764235312568,0.276690498002684,5.05099263541021,1419332.82892845,1237054.81984795,0,0.0677324650605924,0,NA,NA
"2002-05-23",283840.271877655,286463.494654434,43305.6884055358,188778.514845512,54379.2914033855,-2623.22277677862,1168892.66010047,23280077.9674357,0.0412007632981041,0.266218261144577,5.27610956811813,1166240.50965937,1168387.2726598,1,0.0137147418554349,0.013513894328755,NA,NA
"2002-05-24",238083.262531861,217078.537483486,21746.0608418661,195332.47664162,0,21004.7250483749,560456.674926576,23671435.4151261,0,0.126911251906348,5.36129206980376,0,586689.924332025,2,0.112842227020615,0.0268451633175814,179033.491743452,498018.650402076
"2002-05-25",200645.709430756,211948.350575519,10366.7561857225,201581.594389796,0,-11302.6411447625,270407.081545063,23749536.6579321,0,0.0610656615521154,5.37970535791471,0,279682.83719579,3,-0.0226584375712704,1,174802.418114168,486249.044849014
"2002-05-26",177400.169923534,207886.425409631,4988.15365163824,202898.271757993,0,-30486.255486097,130844.772706963,23681212.5413606,0,0.0295101529433414,5.36742353354656,0,134574.155186462,4,-0.129775795596632,1,171452.383356795,476930.230964416
"2002-05-27",172261.682242991,204212.703663124,2410.53930184815,201802.164361276,0,-31951.0214201331,63400.7847893307,23544443.8256151,0,0.0142901894208964,5.3368290708363,0,65033.4486157838,5,-0.141693039460293,1,166737.007751177,464911.047699388
"2002-05-28",184496.176720476,200790.695436918,1167.29531344899,199623.400123469,0,-16294.5187164423,30741.1350279964,23376312.7799395,0,0.00692678723591353,5.29425993891141,0,31492.3544478853,0,-0.0506946601990531,1,163942.982688571,457120.496959187
"2002-05-29",222178.41971113,209738.515051596,7927.89476173782,200057.364195517,1753.25609434119,12439.9046595339,205732.757070091,23390142.62547,0.0135155885259276,0.0464323700508029,5.3003225121673,396806.72652978,213887.209725947,0,0.0832507716290529,0,NA,NA
"2002-05-30",261818.181818182,240437.428529006,21664.3027792205,204972.338606903,13800.7871428819,21380.753289176,554786.469767133,23769652.4886839,0.032994404593104,0.125620581885742,5.3858557300101,955200.217297093,584482.201820832,0,0.104265251890763,0,NA,NA
"2002-05-31",325437.553101104,298867.300626837,38405.3578989724,215843.679988356,44618.2627395089,26570.2524742675,979495.527242148,24589936.5265747,0.0526935001031327,0.222679980628178,5.57332899869005,1499242.13325319,1036127.7178792,0,0.0999170636878041,0,NA,NA
"2002-06-01",362141.03653356,347136.460139507,47524.3591250914,230284.479998682,69327.6210157336,15004.5763940532,1240178.29641822,25641766.5636441,0.0564329491414061,0.282646569818405,5.81260628129208,1590321.64536917,1282114.51706801,0,0.0586070246622261,0,NA,NA
"2002-06-02",376822.429906542,367451.953470358,48818.5818973179,247131.002129547,71502.369443493,9370.47643618373,1302344.03963488,26711624.8167681,0.0507413436440034,0.296991680378909,6.05423093801707,1427973.58036754,1316989.25525357,1,0.0416689949952764,0.013513894328755,NA,NA
"2002-06-03",364587.935429057,277637.197369322,24259.7901559442,253377.407213378,0,86950.7380597346,623642.496428569,27112689.1626051,0,0.14130317564393,6.14367661309712,0,654441.753050365,2,0.252044007489901,0.0268451633175814,NA,NA
"2002-06-04",342565.845369584,272076.017314068,11542.3616753061,260533.655638762,0,70489.8280555152,300732.188052136,27163523.4536674,0,0.0679331486288141,6.15754232172054,0,311367.946701127,3,0.220797632030438,0.0399962749460244,NA,NA
"2002-06-05",330331.350892099,267200.573718579,5549.12490567073,261651.448812908,0,63130.77717352,145489.544769552,27051565.5232314,0,0.0328175336649307,6.12983895269249,0,149693.518376913,4,0.206974009353146,0.0529696638416151,NA,NA
"2002-06-06",330331.350892099,262101.085424736,2680.70297164928,259420.382453087,0,68230.2654673628,70493.798862053,26864460.1837142,0,0.0158899606076541,6.08849375806544,0,72315.0429358497,5,0.222108807530173,0.0657677317305848,NA,NA
"2002-06-07",337672.04757859,257405.48344685,1297.97275612601,256107.510690724,0,80266.5641317392,34181.3433643667,26643367.155765,0,0.00770220213724071,6.04057436819368,0,35014.4827415603,6,0.252333930503872,0.0783928478824908,NA,NA
"2002-06-08",347459.643160578,252922.251394352,629.155023298069,252293.096371054,0,94537.3917662256,16579.8236004483,26408046.4241346,0,0.00373538108848966,5.98622431998234,0,16972.3647406203,7,0.285664089756699,0.0908473495488317,216818.429499961,564162.745376174
"2002-06-09",376822.429906542,325252.910530658,33645.6535609925,264529.102747926,27078.1542217394,51569.5193758843,798096.785526961,27051163.4730657,0.0602511644584988,0.181128547846929,6.12983895269249,1722808.76716651,907646.151679002,0,0.151725972101272,0,NA,NA
"2002-06-10",362141.03653356,348261.937090853,36681.8574966113,270589.138205173,40990.941389069,13879.0994427064,969110.90673416,27770109.5903096,0.0420030716920167,0.220297368187469,6.29067512476546,1197231.23415292,989535.255449112,1,0.0555548644383283,0.013513894328755,NA,NA
"2002-06-11",332778.249787596,290782.895427117,17995.0088747143,272787.886552402,0,41995.3543604788,465689.220515701,27982748.381101,0,0.105358109568991,6.34037195757596,0,485426.677343745,2,0.143206090488774,0.0268451633175814,NA,NA
"2002-06-12",274052.676295667,285208.225103056,8606.18595817141,276602.039144884,0,-11155.5488073887,224927.120899991,27938302.2556136,0,0.0507734669779152,6.33325089074776,0,232155.913657539,3,-0.0162079850403725,1,NA,NA
"2002-06-13",229274.426508071,280159.803757813,4147.43488033903,276012.368877474,0,-50885.3772497416,108900.585772326,27774168.9869835,0,0.0245559550669886,6.297753185104,0,111879.100247326,4,-0.187716434067204,1,NA,NA
"2002-06-14",194039.082412914,275087.673590476,2005.85523555374,273081.818354922,0,-81048.591177562,52785.569917025,27555196.3292483,0,0.011896407840986,6.24132841346782,0,54109.1606197469,5,-0.371011991090746,1,NA,NA
"2002-06-15",195262.531860663,269710.436000565,971.759065653429,268738.676934912,0,-74447.9041399027,25599.8452332682,27312671.6179315,0,0.00576804466479203,6.19232963511972,0,26213.9656181034,6,-0.336065585743542,1,NA,NA
